flight_issues.flightnum,flight_issues.num_delays,flight_issues.avg_delay,flight_issues.total_delay,flight_issues.num_cancellations
4941,218,20.798165137614678,4534,34
2313,216,20.98148148148148,4532,16
7459,74,61.21621621621622,4530,9
7398,108,41.94444444444444,4530,8
5851,219,20.671232876712327,4527,23
3698,214,21.149532710280372,4526,15
5510,182,24.86813186813187,4526,14
4970,90,50.25555555555555,4523,37
2846,206,21.95631067961165,4523,8
2274,197,22.949238578680202,4521,6
7422,110,41.1,4521,4
6176,137,32.98540145985402,4519,14
5131,153,29.529411764705884,4518,17
6252,162,27.88888888888889,4518,15
5489,147,30.72108843537415,4516,12
4685,106,42.60377358490566,4516,8
6249,200,22.575,4515,19
4114,153,29.50326797385621,4514,15
6408,124,36.395161290322584,4513,5
6057,352,12.815340909090908,4511,21
2908,155,29.096774193548388,4510,9
7295,93,48.494623655913976,4510,1
7358,114,39.53508771929825,4507,9
6251,153,29.444444444444443,4505,10
6475,138,32.630434782608695,4503,5
6896,80,56.2625,4501,9
3540,111,40.54054054054054,4500,9
5185,109,41.27522935779817,4499,21
5665,107,42.046728971962615,4499,12
6674,168,26.779761904761905,4499,9
6224,128,35.125,4496,11
5708,194,23.170103092783506,4495,13
4662,189,23.77777777777778,4494,7
3592,164,27.390243902439025,4492,12
4119,223,20.130044843049326,4489,14
4094,202,22.222772277227723,4489,4
3809,277,16.19494584837545,4486,15
2913,221,20.285067873303166,4483,8
3785,264,16.977272727272727,4482,18
7215,64,70.03125,4482,8
1336,214,20.929906542056074,4479,17
5145,118,37.95762711864407,4479,14
5858,131,34.19083969465649,4479,10
2152,221,20.262443438914026,4478,1
2232,167,26.808383233532933,4477,13
3800,266,16.82330827067669,4475,6
7725,92,48.619565217391305,4473,13
7306,60,74.55,4473,10
2606,207,21.59903381642512,4471,1
3773,157,28.46496815286624,4469,8
3366,215,20.77674418604651,4467,12
4436,148,30.175675675675677,4466,12
5721,118,37.83898305084746,4465,10
3518,128,34.875,4464,16
4712,185,24.124324324324323,4463,2
3541,171,26.08187134502924,4460,6
5162,140,31.857142857142858,4460,5
2787,103,43.28155339805825,4458,5
7319,106,42.056603773584904,4458,3
2831,200,22.275,4455,5
3512,112,39.767857142857146,4454,10
9561,159,28.0062893081761,4453,13
3470,124,35.895161290322584,4451,6
5262,201,22.114427860696516,4445,27
7455,79,56.265822784810126,4445,26
5430,130,34.176923076923075,4443,18
7749,75,59.24,4443,10
3636,190,23.373684210526317,4441,9
6100,345,12.869565217391305,4440,9
5047,126,35.23809523809524,4440,5
7680,71,62.49295774647887,4437,6
4073,179,24.776536312849164,4435,13
7604,93,47.68817204301075,4435,10
3250,120,36.958333333333336,4435,10
3882,155,28.587096774193547,4431,7
6265,153,28.954248366013072,4430,11
7404,126,35.15873015873016,4430,3
4833,67,66.08955223880596,4428,11
5684,158,28.018987341772153,4427,10
2812,200,22.13,4426,6
7597,94,47.07446808510638,4425,11
4010,263,16.8212927756654,4424,14
6419,119,37.168067226890756,4423,3
3827,160,27.64375,4423,2
5697,149,29.65771812080537,4419,14
5066,163,27.098159509202453,4417,17
7647,57,77.47368421052632,4416,6
5837,186,23.731182795698924,4414,22
5362,111,39.765765765765764,4414,9
4716,167,26.431137724550897,4414,9
3585,142,31.08450704225352,4414,8
6149,193,22.860103626943005,4412,24
7245,60,73.53333333333333,4412,4
4021,196,22.494897959183675,4409,9
2879,101,43.64356435643565,4408,45
4312,202,21.821782178217823,4408,12
5739,190,23.189473684210526,4406,9
2633,144,30.59722222222222,4406,8
3742,188,23.425531914893618,4404,20
3338,167,26.37125748502994,4404,14
4170,175,25.142857142857142,4400,11
3441,117,37.58974358974359,4398,5
7330,68,64.66176470588235,4397,7
3850,280,15.70357142857143,4397,1
3736,139,31.62589928057554,4396,9
5730,150,29.3,4395,21
3415,203,21.65024630541872,4395,5
3803,245,17.93469387755102,4394,6
4964,126,34.86507936507937,4393,19
5877,218,20.146788990825687,4392,4
5680,111,39.486486486486484,4383,10
6471,129,33.97674418604651,4383,5
6751,159,27.559748427672957,4382,9
7433,85,51.51764705882353,4379,7
3873,210,20.84285714285714,4377,2
3551,124,35.25806451612903,4372,7
1340,191,22.89005235602094,4372,1
3482,194,22.530927835051546,4371,9
5664,169,25.86390532544379,4371,9
6834,119,36.72268907563025,4370,14
7590,73,59.84931506849315,4369,5
3334,143,30.552447552447553,4369,3
7498,83,52.6144578313253,4367,7
5770,221,19.751131221719458,4365,16
3685,254,17.18503937007874,4365,10
5413,119,36.67226890756302,4364,9
3617,156,27.955128205128204,4361,13
5231,122,35.73770491803279,4360,10
3711,177,24.615819209039547,4357,13
2818,210,20.742857142857144,4356,8
7403,98,44.43877551020408,4355,4
5637,132,32.984848484848484,4354,4
4697,181,24.044198895027623,4352,12
5567,155,28.070967741935483,4351,4
2759,177,24.55367231638418,4346,8
3652,120,36.208333333333336,4345,11
5276,103,42.16504854368932,4343,9
2279,225,19.293333333333333,4341,8
5126,163,26.619631901840492,4339,4
4873,187,23.197860962566846,4338,19
5693,113,38.38053097345133,4337,9
5359,177,24.491525423728813,4335,16
2439,217,19.976958525345623,4335,4
7609,73,59.35616438356164,4333,10
5625,81,53.48148148148148,4332,12
4518,205,21.12682926829268,4331,15
1971,190,22.78421052631579,4329,8
6213,191,22.659685863874344,4328,20
5051,139,31.1294964028777,4327,12
3973,186,23.247311827956988,4324,18
5351,127,34.04724409448819,4324,16
6248,147,29.41496598639456,4324,8
5050,127,34.04724409448819,4324,4
2566,192,22.494791666666668,4319,1
4286,141,30.617021276595743,4317,20
7258,77,56.05194805194805,4316,8
1324,152,28.38157894736842,4314,7
6470,165,26.13939393939394,4313,3
2197,217,19.870967741935484,4312,13
5394,116,37.16379310344828,4311,20
3765,113,38.13274336283186,4309,3
2582,270,15.955555555555556,4308,9
5166,197,21.86294416243655,4307,19
2886,155,27.787096774193547,4307,1
5513,194,22.190721649484537,4305,32
3885,280,15.375,4305,27
3301,197,21.84263959390863,4303,5
4491,125,34.4,4300,13
4843,141,30.47517730496454,4297,10
5337,127,33.83464566929134,4297,9
3945,195,22.03076923076923,4296,27
4869,137,31.335766423357665,4293,9
5230,166,25.85542168674699,4292,30
4852,100,42.91,4291,11
3874,206,20.820388349514563,4289,8
5096,233,18.40343347639485,4288,19
2251,136,31.514705882352942,4286,3
6409,182,23.543956043956044,4285,4
2172,295,14.522033898305084,4284,13
5326,163,26.282208588957054,4284,4
5076,150,28.546666666666667,4282,11
7659,76,56.28947368421053,4278,6
3456,188,22.75,4277,17
4879,101,42.34653465346535,4277,14
4476,145,29.46206896551724,4272,5
4599,185,23.086486486486486,4271,37
5694,190,22.46842105263158,4269,8
3186,140,30.464285714285715,4265,6
3520,122,34.942622950819676,4263,5
5416,116,36.71551724137931,4259,6
5395,122,34.90163934426229,4258,27
7395,75,56.77333333333333,4258,11
2956,187,22.764705882352942,4257,18
6280,121,35.18181818181818,4257,8
7417,115,37.017391304347825,4257,5
2391,106,40.14150943396226,4255,4
5002,227,18.740088105726873,4254,27
4328,188,22.606382978723403,4250,15
3391,189,22.486772486772487,4250,4
5304,163,26.05521472392638,4247,21
2867,210,20.20952380952381,4244,3
6047,294,14.404761904761905,4235,13
7325,92,46.01086956521739,4233,10
5531,166,25.49397590361446,4232,8
2588,211,20.05687203791469,4232,4
2558,132,32.04545454545455,4230,
5179,125,33.832,4229,20
7302,89,47.48314606741573,4226,9
6878,100,42.25,4225,3
5355,106,39.839622641509436,4223,18
1319,202,20.905940594059405,4223,5
3327,188,22.45744680851064,4222,4
2915,134,31.5,4221,5
5758,153,27.58169934640523,4220,7
7696,62,68.06451612903226,4220,4
4627,163,25.883435582822084,4219,10
4657,161,26.198757763975156,4218,15
5750,126,33.46825396825397,4217,13
5275,114,36.96491228070175,4214,14
3241,234,18.00854700854701,4214,8
2814,223,18.883408071748878,4211,23
4428,205,20.541463414634148,4211,10
4144,142,29.64788732394366,4210,32
6111,230,18.304347826086957,4210,4
5333,133,31.639097744360903,4208,13
5804,108,38.925925925925924,4204,8
2902,208,20.177884615384617,4197,10
3821,248,16.919354838709676,4196,9
3646,128,32.765625,4194,3
9573,213,19.68075117370892,4192,4
3293,227,18.462555066079297,4191,6
6073,245,17.102040816326532,4190,8
6061,181,23.138121546961326,4188,8
3569,122,34.32786885245902,4188,7
3206,154,27.162337662337663,4183,8
2927,151,27.695364238410598,4182,7
4391,161,25.96894409937888,4181,33
3299,236,17.716101694915253,4181,6
3572,151,27.688741721854306,4181,6
5019,122,34.26229508196721,4180,20
7608,89,46.96629213483146,4180,7
2806,164,25.46951219512195,4177,3
5526,92,45.34782608695652,4172,21
7480,83,50.25301204819277,4171,7
3549,150,27.8,4170,8
3319,184,22.625,4163,3
7386,77,54.01298701298701,4159,6
3977,193,21.528497409326423,4155,13
3796,150,27.7,4155,11
4543,157,26.45859872611465,4154,15
2327,205,20.26341463414634,4154,4
5176,227,18.290748898678412,4152,15
2792,175,23.725714285714286,4152,3
3676,133,31.210526315789473,4151,12
4562,170,24.405882352941177,4149,12
6416,144,28.8125,4149,6
7407,110,37.71818181818182,4149,6
5779,115,36.04347826086956,4145,17
3296,192,21.588541666666668,4145,7
5756,193,21.466321243523318,4143,34
6175,168,24.654761904761905,4142,27
5319,111,37.31531531531532,4142,7
6568,242,17.111570247933884,4141,1
5122,139,29.784172661870503,4140,8
5398,147,28.156462585034014,4139,5
7611,90,45.94444444444444,4135,8
5495,129,32.04651162790697,4134,56
7496,92,44.93478260869565,4134,13
4968,128,32.2890625,4133,34
5541,139,29.72661870503597,4132,17
4051,217,19.032258064516128,4130,15
5659,185,22.318918918918918,4129,7
3655,193,21.383419689119172,4127,2
5311,203,20.320197044334975,4125,22
7591,86,47.95348837209303,4124,4
5268,116,35.543103448275865,4123,19
4720,168,24.535714285714285,4122,23
3825,187,22.0427807486631,4122,7
1307,174,23.689655172413794,4122,1
6449,118,34.91525423728814,4120,7
6852,87,47.3448275862069,4119,10
4993,114,36.10526315789474,4116,24
5287,122,33.721311475409834,4114,14
2291,192,21.427083333333332,4114,8
6581,155,26.54193548387097,4114,1
6303,271,15.158671586715867,4108,31
5164,152,27.026315789473685,4108,21
3774,105,39.10476190476191,4106,15
6268,270,15.203703703703704,4105,10
2686,222,18.48198198198198,4103,9
4425,120,34.15833333333333,4099,11
7355,92,44.55434782608695,4099,4
4726,130,31.515384615384615,4097,23
7728,62,66.03225806451613,4094,15
7391,86,47.604651162790695,4094,6
7473,86,47.593023255813954,4093,10
4865,148,27.64864864864865,4092,3
5621,237,17.261603375527425,4091,8
2612,245,16.69795918367347,4091,4
4451,148,27.614864864864863,4087,12
6136,159,25.68553459119497,4084,15
4739,137,29.795620437956206,4082,7
4702,170,24.0,4080,16
5439,137,29.78102189781022,4080,14
7449,84,48.54761904761905,4078,14
5015,135,30.17037037037037,4073,19
7441,82,49.670731707317074,4073,10
3288,177,23.005649717514125,4072,3
5064,112,36.30357142857143,4066,12
3806,255,15.945098039215686,4066,12
5114,185,21.978378378378377,4066,8
6067,179,22.71508379888268,4066,7
3731,196,20.73469387755102,4064,8
7486,82,49.5609756097561,4064,5
4785,158,25.70886075949367,4062,24
6883,107,37.953271028037385,4061,14
3243,176,23.073863636363637,4061,6
4669,176,23.068181818181817,4060,17
2743,166,24.43975903614458,4057,5
3828,199,20.381909547738694,4056,9
6775,86,47.151162790697676,4055,3
3697,185,21.913513513513514,4054,11
6570,175,23.165714285714287,4054,2
2945,188,21.54787234042553,4051,7
5506,145,27.93793103448276,4051,7
6096,194,20.876288659793815,4050,9
4830,165,24.545454545454547,4050,5
2829,249,16.26104417670683,4049,4
4479,110,36.763636363636365,4044,18
6179,196,20.632653061224488,4044,17
3147,172,23.511627906976745,4044,3
3271,210,19.252380952380953,4043,11
6701,135,29.925925925925927,4040,7
7802,75,53.8,4035,4
4469,153,26.359477124183005,4033,20
4494,126,32.007936507936506,4033,5
2118,224,17.986607142857142,4029,12
3754,132,30.5,4026,8
3360,125,32.2,4025,5
2757,142,28.345070422535212,4025,1
6074,258,15.585271317829458,4021,17
5448,155,25.93548387096774,4020,9
3582,123,32.67479674796748,4019,18
6309,289,13.896193771626297,4016,28
2784,182,22.065934065934066,4016,3
4871,155,25.903225806451612,4015,14
3350,134,29.96268656716418,4015,7
6944,92,43.630434782608695,4014,9
7529,81,49.55555555555556,4014,3
6425,104,38.59615384615385,4014,2
7452,87,46.12643678160919,4013,9
4606,124,32.346774193548384,4011,11
6927,77,52.02597402597402,4006,4
7482,99,40.38383838383838,3998,9
2254,189,21.137566137566136,3995,1
2948,153,26.104575163398692,3994,2
6888,87,45.87356321839081,3991,5
5578,230,17.347826086956523,3990,16
9537,181,22.03867403314917,3989,13
5058,155,25.73548387096774,3989,11
3298,157,25.394904458598727,3987,10
6222,126,31.61904761904762,3984,22
6291,174,22.896551724137932,3984,3
5433,161,24.732919254658384,3982,26
9521,176,22.619318181818183,3981,12
2190,160,24.88125,3981,5
3422,180,22.11111111111111,3980,2
5557,151,26.350993377483444,3979,23
5718,146,27.253424657534246,3979,10
4453,204,19.504901960784313,3979,6
7626,97,41.02061855670103,3979,1
5671,197,20.19289340101523,3978,19
2786,173,22.98843930635838,3977,6
3577,127,31.30708661417323,3976,12
7502,98,40.57142857142857,3976,3
5146,125,31.784,3973,6
5744,85,46.741176470588236,3973,4
5755,75,52.946666666666665,3971,7
7527,91,43.637362637362635,3971,3
7451,80,49.6375,3971,3
5774,150,26.466666666666665,3970,6
7356,66,60.13636363636363,3969,2
9572,130,30.5,3965,11
3814,260,15.246153846153845,3964,12
5799,291,13.608247422680412,3960,26
2837,115,34.4,3956,8
6117,191,20.706806282722514,3955,8
3752,171,23.12280701754386,3954,8
3172,116,34.077586206896555,3953,18
3473,177,22.327683615819208,3952,11
6114,185,21.35135135135135,3950,10
5338,128,30.8515625,3949,10
1369,136,28.99264705882353,3943,8
2930,146,26.993150684931507,3941,10
2560,239,16.489539748953973,3941,8
4516,144,27.36111111111111,3940,26
4883,154,25.584415584415584,3940,21
5660,173,22.76878612716763,3939,19
6232,151,26.079470198675498,3938,21
7601,72,54.69444444444444,3938,1
3764,114,34.53508771929825,3937,10
7748,71,55.436619718309856,3936,20
3169,128,30.75,3936,18
4081,210,18.742857142857144,3936,15
4933,173,22.722543352601157,3931,19
6397,146,26.856164383561644,3921,19
7353,82,47.80487804878049,3920,4
6410,112,34.973214285714285,3917,9
4502,200,19.575,3915,11
5401,198,19.772727272727273,3915,10
3276,162,24.15432098765432,3913,5
3756,147,26.598639455782312,3910,12
3830,200,19.55,3910,9
2604,336,11.633928571428571,3909,8
3546,150,26.06,3909,6
3279,180,21.7,3906,5
3218,173,22.566473988439306,3904,6
1713,149,26.201342281879196,3904,1
4860,146,26.732876712328768,3903,28
5061,172,22.691860465116278,3903,17
3407,242,16.123966942148762,3902,6
3668,203,19.20689655172414,3899,20
1346,169,23.071005917159763,3899,4
5155,198,19.68686868686869,3898,26
5766,94,41.42553191489362,3894,36
4886,96,40.552083333333336,3893,12
3891,180,21.627777777777776,3893,8
3968,220,17.69090909090909,3892,3
7444,64,60.765625,3889,6
4815,122,31.868852459016395,3888,16
3864,148,26.263513513513512,3887,18
5077,152,25.55921052631579,3885,8
5407,196,19.790816326530614,3879,8
2864,184,21.081521739130434,3879,7
2671,149,26.033557046979865,3879,2
2887,189,20.50793650793651,3876,9
9522,133,29.13533834586466,3875,15
4578,157,24.668789808917197,3873,15
5041,135,28.666666666666668,3870,9
5358,146,26.5,3869,12
5687,145,26.675862068965518,3868,14
6823,96,40.270833333333336,3866,7
7652,105,36.819047619047616,3866,2
4688,189,20.444444444444443,3864,8
7311,74,52.21621621621622,3864,1
5517,135,28.614814814814814,3863,10
2580,185,20.87027027027027,3861,1
2790,111,34.75675675675676,3858,1
4686,152,25.375,3857,18
3975,172,22.424418604651162,3857,10
1303,195,19.77948717948718,3857,6
6897,97,39.74226804123711,3855,1
2175,201,19.16915422885572,3853,17
6819,108,35.666666666666664,3852,8
2569,164,23.48780487804878,3852,7
4410,136,28.316176470588236,3851,5
7648,83,46.397590361445786,3851,5
2482,159,24.22012578616352,3851,1
2942,229,16.816593886462883,3851,
3375,162,23.75925925925926,3849,11
9579,182,21.142857142857142,3848,9
3304,144,26.71527777777778,3847,5
4085,155,24.793548387096774,3843,6
3195,176,21.835227272727273,3843,4
5056,191,20.104712041884817,3840,23
3355,170,22.576470588235296,3838,7
2586,169,22.71005917159763,3838,5
7465,86,44.56976744186046,3833,6
6011,144,26.61111111111111,3832,22
4595,115,33.321739130434786,3832,5
5092,184,20.820652173913043,3831,26
3824,136,28.16176470588235,3830,10
2122,181,21.154696132596683,3829,27
3425,63,60.77777777777778,3829,5
5842,121,31.628099173553718,3827,12
7310,80,47.8125,3825,8
2194,143,26.734265734265733,3823,4
5141,141,27.085106382978722,3819,9
5709,120,31.816666666666666,3818,8
6456,116,32.89655172413793,3816,
6020,175,21.8,3815,35
5253,136,28.051470588235293,3815,15
6257,161,23.68944099378882,3814,3
5707,130,29.307692307692307,3810,6
7388,78,48.84615384615385,3810,1
5571,112,34.00892857142857,3809,16
6272,179,21.273743016759777,3808,9
5386,129,29.503875968992247,3806,12
3588,133,28.601503759398497,3804,9
6522,195,19.49230769230769,3801,2
3501,147,25.836734693877553,3798,3
6872,107,35.47663551401869,3796,11
5384,184,20.625,3795,7
3932,200,18.965,3793,12
7281,71,53.42253521126761,3793,7
3565,137,27.664233576642335,3790,6
6394,113,33.530973451327434,3789,16
3489,173,21.90173410404624,3789,13
7429,65,58.276923076923076,3788,5
5505,165,22.951515151515153,3787,11
1377,153,24.73202614379085,3784,11
